"Numero_expedient","Es_classificacio_ML","Es_mon_treball","Descripcio_Motiu_desplacament_conductor","Descripcio_sexe","Edat","Edat_CODIF","Descripció_tipus_persona","Desc_Tipus_vehicle_implicat","Tipus_vehicle_estandaritzat","Descripcio_victimitzacio","Victimitzacio_est","Victimitzacio_est_","NK_Any","Mes_any","Nom_mes","Estacio_any","Dia_mes","Descripcio_dia_setmana","Hora_dia","Descripcio_torn","Es_laborable","Es_ocupacional","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal.","Numero_victimes","Victimes_CODIF","Numero_morts","Morts_CODIF","Numero_lesionats_greus","Greus_CODIF","Numero_lesionats_lleus","Lleus_CODIF","Numero_vehicles_implicats","Vehicles_CODIF","Vehicles d'Ús Professional implicats","VUP_CODIF","Vehicles motoritzats de 2 rodes implicats","VM2R_CODIF","Vehicles motoritzats de quatre rodes implicats","VM4R_CODIF","Vehicles sense permís de conducció implicats","V_no_permis_CODIF","Descripcio_causa_mediata","Antiguitat_carnet_min","Interve_conductor_novell","Descripcio_Lloc_atropellament_vianant","Es_atropellament","Longitud_WGS84","Latitud_WGS84"
"2023S006522    ","No","Si","In itínere","Home",26,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",19,"Tarda","Si","No",3,"Sants-Montjuic",12,"la Marina del Prat Vermell",370407,"Número 5 Zona Franca                              ","0022 0022",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca precaucio incorporacio circulacio",2,"Si","Desconegut                                                                                                                                            ","No",2.127124275,41.325541793
"2023S006523    ","No","No","Oci i entreteniment","Home",27,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",19,"Tarda","Si","No",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal / Pau Claris                             ","0371 0371",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir altres senyals",3,"Si","Desconegut                                                                                                                                            ","No",2.161464532,41.397013209
"2023S006524    ","No","No","Oci i entreteniment","Home",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",3,"Divendres",23,"Nit","Si","No",7,"Horta-Guinardo",43,"Horta",701268,"B-20 (Besòs)                                      ","001300000",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",1,"Si","Manca atencio a la conduccio",7,"No","Desconegut                                                                                                                                            ","No",2.158354551,41.43955254
"2023S006525    ","No","No","Oci i entreteniment","Home",31,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",4,"Dissabte",2,"Nit","No","No",9,"Sant Andreu",61,"la Sagrera",39709,"Berenguer de Palou / Clara Zetkin                 ","0039 0041",4,"Si",0,"No",0,"No",4,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Desobeir altres senyals",2,"Si","Desconegut                                                                                                                                            ","No",2.191725172,41.423923661
"2023S006525    ","No","No","Oci i entreteniment","Dona",32,"Conductors entre 30 i 37 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",4,"Dissabte",2,"Nit","No","No",9,"Sant Andreu",61,"la Sagrera",39709,"Berenguer de Palou / Clara Zetkin                 ","0039 0041",4,"Si",0,"No",0,"No",4,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Desobeir altres senyals",2,"Si","Desconegut                                                                                                                                            ","No",2.191725172,41.423923661
"2023S006526    ","No","No","Oci i entreteniment","Home",41,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",4,"Dissabte",2,"Nit","No","No",3,"Sants-Montjuic",16,"la Bordeta",89707,"Constitució                                       ","0033X0033X",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",3,"Si","Desconegut                                                                                                                                            ","No",2.13733276,41.36997092
"2023S006527    ","No","Si","En missió","Home",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",4,"Dissabte",5,"Nit","No","No",4,"Les Corts",19,"les Corts",278302,"Diagonal / Reina Maria Cristina                   ","9997 9997",6,"Si",0,"No",0,"No",6,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",18,"No","Desconegut                                                                                                                                            ","No",2.128210374,41.38839647
"2023S006527    ","No","Si","Taxi","Home",55,"Conductors majors de 49 anys edat","Conductor","Taxi","Vehicles Us Professional","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",4,"Dissabte",5,"Nit","No","No",4,"Les Corts",19,"les Corts",278302,"Diagonal / Reina Maria Cristina                   ","9997 9997",6,"Si",0,"No",0,"No",6,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",18,"No","Desconegut                                                                                                                                            ","No",2.128210374,41.38839647
"2023S006528    ","Si","Si","Es desconeix","Dona",37,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",3,"Divendres",14,"Tarda","Si","Si",4,"Les Corts",19,"les Corts",343903,"Corts                                             ","0183 0183",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Manca precaucio incorporacio circulacio",3,"Si","Desconegut                                                                                                                                            ","No",2.129096158,41.38283743
"2023S006529    ","Si","No","Es desconeix","Home",22,"Conductors fins 29 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",19,"Tarda","Si","No",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Llobregat)                                  ","001550000",5,"Si",0,"No",0,"No",5,"Si",3,"Si",0,"No",2,"Si",0,"No",1,"Si","No respectar distancies",4,"Si","Desconegut                                                                                                                                            ","No",2.187410054,41.4468269
"2023S006529    ","Si","No","Es desconeix","Dona",48,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",19,"Tarda","Si","No",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Llobregat)                                  ","001550000",5,"Si",0,"No",0,"No",5,"Si",3,"Si",0,"No",2,"Si",0,"No",1,"Si","No respectar distancies",4,"Si","Desconegut                                                                                                                                            ","No",2.187410054,41.4468269
"2023S006529    ","Si","No","Es desconeix","Home",47,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",19,"Tarda","Si","No",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Llobregat)                                  ","001550000",5,"Si",0,"No",0,"No",5,"Si",3,"Si",0,"No",2,"Si",0,"No",1,"Si","No respectar distancies",4,"Si","Desconegut                                                                                                                                            ","No",2.187410054,41.4468269
"2023S006530    ","Si","No","Es desconeix","Home",53,"Conductors majors de 49 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",3,"Divendres",19,"Tarda","Si","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",162002,"Entença / París                                   ","0062 0062",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",17,"No","Desconegut                                                                                                                                            ","No",2.142628031,41.385656815
"2023S006531    ","No","No","Oci i entreteniment","Dona",41,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,10,"Octubre","Tardor",31,"Dimarts",9,"Matí","Si","Si",3,"Sants-Montjuic",18,"Sants",231502,"Numància                                          ","0039 0041",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",2,"Si","Desconegut                                                                                                                                            ","No",2.13942578,41.382717284
"2023S006533    ","Si","No","Es desconeix","Home",32,"Conductors entre 30 i 37 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,11,"Novembre","Tardor",4,"Dissabte",12,"Matí","No","No",7,"Horta-Guinardo",41,"la Vall d'Hebron",701268,"Dalt (Besòs)                                      ","001100000",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",2,"Si",0,"No","No respectar distancies",15,"No","Desconegut                                                                                                                                            ","No",2.143671306,41.428095331
"2023S006535    ","No","Si","En missió","Home",35,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",4,"Dissabte",15,"Tarda","No","No",6,"Gracia",30,"la Salut",344000,"Dalt                                              ","0060 0060",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",1,"Si","Manca precaucio incorporacio circulacio",2,"Si","Desconegut                                                                                                                                            ","No",2.155515652,41.409646612
"2023S006537    ","No","No","Oci i entreteniment","Home",40,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",4,"Dissabte",18,"Tarda","No","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"Mallorca                                          ","0083 0085",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca precaucio incorporacio circulacio",5,"No","Desconegut                                                                                                                                            ","No",2.151025111,41.385285227
"2023S006538    ","No","No","Oci i entreteniment","Home",47,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",4,"Dissabte",17,"Tarda","No","No",2,"Eixample",6,"la Sagrada Família",289105,"Rosselló / Sicília                                ","0356 0358",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",30,"No","Desconegut                                                                                                                                            ","No",2.170917114,41.403506438
"2023S006540    ","No","No","Oci i entreteniment","Home",49,"Conductors d'entre 38 i 49 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,11,"Novembre","Tardor",4,"Dissabte",15,"Tarda","No","No",2,"Eixample",7,"la Dreta de l'Eixample",71600,"Girona / Casp                                     ","0047 0047",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Desobeir semafor",9,"No","Desconegut                                                                                                                                            ","No",2.174555689,41.392228606
"2023S006542    ","No","No","Oci i entreteniment","Home",46,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",5,"Diumenge",2,"Nit","No","No",10,"Sant Marti",65,"el Clot",18505,"Aragó                                             ","0647 0649",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",24,"No","Desconegut                                                                                                                                            ","No",2.190655333,41.41197898
"2023S006543    ","Si","No","Es desconeix","Dona",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,11,"Novembre","Tardor",5,"Diumenge",0,"Nit","No","No",5,"Sarria-Sant Gervasi",24,"les Tres Torres",357103,"Vergós                                            ","0045 0045",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Manca atencio a la conduccio",7,"No","Desconegut                                                                                                                                            ","No",2.126187818,41.396709116
